"geneName","teName","pvalue","coef","padj","pair","kznf_age","te_age","count","repFamily"
"ZNF684","LTR59",0.0242578121700892,-0.468172131739911,0.146674138116514,"ZNF684-LTR59","old","young","old-young","ERV1"
"ZNF684","MER30B",0.0183323824705361,-0.487368892213556,0.125755140304867,"ZNF684-MER30B","old","young","old-young","hAT-Charlie"
"ZNF430","Eulor8",4.01445872574563e-05,-0.748354409603464,0.00459079863117522,"ZNF430-Eulor8","young","old","young-old","Tc1-Mariner"
"ZNF430","FordPrefect",0.0426472910266526,-0.42605916329451,0.199881133328544,"ZNF430-FordPrefect","young","old","young-old","hAT-Tip100"
"ZNF430","LTR12D",0.00400917200916352,-0.576176482617922,0.0545820610507223,"ZNF430-LTR12D","young","young","young-young","ERV1"
"ZNF430","LTR16D",0.00129866226853847,-0.629170852850178,0.0294003932209421,"ZNF430-LTR16D","young","old","young-old","ERVL"
"ZNF430","LTR18B",0.0357490250515482,-0.439763523678148,0.18165380832806,"ZNF430-LTR18B","young","young","young-young","ERVL"
"ZNF430","LTR19A",0.0188522857413477,-0.485498278318783,0.127755506148601,"ZNF430-LTR19A","young","young","young-young","ERV1"
"ZNF430","LTR1D",0.0411443836105172,-0.428887862142553,0.196215979325396,"ZNF430-LTR1D","young","young","young-young","ERV1"
"ZNF430","LTR26B",0.0433704043417234,-0.424725892944649,0.201791591515078,"ZNF430-LTR26B","young","old","young-old","ERV1"
"ZNF430","LTR34",0.0239296508813074,-0.469130140577138,0.145562853287216,"ZNF430-LTR34","young","old","young-old","ERV1"
"ZNF430","LTR48B",0.0133823007581119,-0.507759593669785,0.105805287691131,"ZNF430-LTR48B","young","old","young-old","ERV1"
"ZNF430","LTR61",0.0247060602582599,-0.466880213436558,0.148078173558349,"ZNF430-LTR61","young","old","young-old","ERV1"
"ZNF430","LTR6A",0.0473533484377604,-0.417678455769219,0.211869194107398,"ZNF430-LTR6A","young","young","young-young","ERV1"
"ZNF430","LTR71B",0.0177396022266125,-0.489554909907573,0.123446899956773,"ZNF430-LTR71B","young","young","young-young","ERV1"
"ZNF430","LTR77",0.0130698612745271,-0.509242905707829,0.104498458517685,"ZNF430-LTR77","young","old","young-old","ERV1"
"ZNF430","LTR8A",0.0327069730438947,-0.446479714598197,0.172920739423842,"ZNF430-LTR8A","young","young","young-young","ERV1"
"ZNF430","MER110",0.0250548589993547,-0.465887863797075,0.149249007384202,"ZNF430-MER110","young","old","young-old","ERV1"
"ZNF430","MER34",0.0467642121254312,-0.418690997517823,0.210357499037195,"ZNF430-MER34","young","old","young-old","ERV1"
"ZNF430","MER34A1",0.0272289029904447,-0.459940341329157,0.156303945594227,"ZNF430-MER34A1","young","old","young-old","ERV1"
"ZNF430","MER4A",0.0326592539776215,-0.446588940543289,0.172791720525963,"ZNF430-MER4A","young","old","young-old","ERV1"
"ZNF430","MER4E",0.0216726963171238,-0.476021442748523,0.137776968645712,"ZNF430-MER4E","young","old","young-old","ERV1"
"ZNF430","MER54A",0.00883284454142709,-0.532952675548839,0.0845067710157724,"ZNF430-MER54A","young","old","young-old","ERVL"
"ZNF430","MER61A",0.0450500654695044,-0.421694743280891,0.206124106772512,"ZNF430-MER61A","young","young","young-young","ERV1"
"ZNF430","MER70A",0.0307130892926539,-0.451155465144941,0.166973000486576,"ZNF430-MER70A","young","old","young-old","ERVL"
"ZNF430","MER75B",0.0485651210008171,-0.415626239650634,0.214881228291168,"ZNF430-MER75B","young","young","young-young","PiggyBac"
"ZNF430","MER9B",0.0457722349196117,-0.420418583682388,0.207942866868028,"ZNF430-MER9B","young","young","young-young","ERVK"
"ZNF430","MLT1A1",0.00455488069939619,-0.569569045158869,0.0586623446571772,"ZNF430-MLT1A1","young","old","young-old","ERVL-MaLR"
"ZNF430","MLT1D",0.0172121150157537,-0.491550539641496,0.121375891708261,"ZNF430-MLT1D","young","old","young-old","ERVL-MaLR"
"ZNF430","MLT1F1",0.0142696224307463,-0.503696162549517,0.109605912747347,"ZNF430-MLT1F1","young","old","young-old","ERVL-MaLR"
"ZNF430","MLT1H1",0.0144513243122386,-0.50288965431967,0.110411449202607,"ZNF430-MLT1H1","young","old","young-old","ERVL-MaLR"
"ZNF430","MLT1J1",0.0273372241141224,-0.459654079987731,0.156649994280649,"ZNF430-MLT1J1","young","old","young-old","ERVL-MaLR"
"ZNF430","MLT2A1",0.00651180442884692,-0.550313395126622,0.071429616452831,"ZNF430-MLT2A1","young","old","young-old","ERVL"
"ZNF430","MamGypLTR3",0.043602230652595,-0.424302135842751,0.202402558976852,"ZNF430-MamGypLTR3","young","old","young-old","Gypsy"
"ZNF430","ORSL-2a",0.0260700912394247,-0.463061146641412,0.152589915789305,"ZNF430-ORSL-2a","young","old","young-old","hAT-Tip100"
"ZNF430","SVA_D",0.0233278041194494,-0.470914883618508,0.143547999852213,"ZNF430-SVA_D","young","young","young-young","SVAs"
"ZNF430","THE1A",0.0424384219421101,-0.42644756630113,0.199400908151068,"ZNF430-THE1A","young","young","young-young","ERVL-MaLR"
"ZNF430","Zaphod",0.04577764731031,-0.420409078837113,0.207951210342532,"ZNF430-Zaphod","young","old","young-old","hAT-Tip100"
"ZFP30","L1M2a",0.000694253690610729,-0.654994390489915,0.0208674340657756,"ZFP30-L1M2a","old","old","old-old","L1"
"ZFP30","L1MA6",0.0193139267627408,-0.483871976823879,0.129428610155193,"ZFP30-L1MA6","old","old","old-old","L1"
"ZFP30","L1PA11",0.0376434788227496,-0.435806069904482,0.186998912549878,"ZFP30-L1PA11","old","old","old-old","L1"
"ZFP30","X9_LINE",0.029787556058934,-0.453408287028686,0.164199754338158,"ZFP30-X9_LINE","old","old","old-old","L1"
"ZNF549","AluYa5",0.00601470266026607,-0.554690439081207,0.0683397321777521,"ZNF549-AluYa5","young","young","young-young","Alu"
"ZNF549","AluYb9",0.0295087547238191,-0.454097821328762,0.163315369749336,"ZNF549-AluYb9","young","young","young-young","Alu"
"ZNF549","AluYd8",0.0257237437929416,-0.464015418758288,0.151434383044064,"ZNF549-AluYd8","young","young","young-young","Alu"
"ZNF549","AluYk12",0.0379948527875469,-0.435089402200049,0.18797288311233,"ZNF549-AluYk12","young","young","young-young","Alu"
"ZNF549","L1M4b",0.0204319093826067,-0.480059918512053,0.133402018933352,"ZNF549-L1M4b","young","old","young-old","L1"
"ZSCAN18","AluYa8",0.0208461570699968,-0.478690159695803,0.134821314303917,"ZSCAN18-AluYa8","old","young","old-young","Alu"
"ZSCAN18","HERVKC4-int",0.0386939546837981,-0.433678881362079,0.189838144996747,"ZSCAN18-HERVKC4-int","old","old","old-old","ERVK"
"ZNF211","L1MA5A",9.2645660331621e-06,-0.784773227826291,0.002150374172422,"ZNF211-L1MA5A","old","old","old-old","L1"
"ZNF211","L1MA8",0.000606910918198138,-0.660244952162729,0.0193557794125456,"ZNF211-L1MA8","old","old","old-old","L1"
"ZNF211","L1P4b",0.00178060141978987,-0.615236086067215,0.0350146810155302,"ZNF211-L1P4b","old","old","old-old","L1"
"ZNF211","L1P4e",0.00433169380044433,-0.572186564285912,0.0570129770111762,"ZNF211-L1P4e","old","old","old-old","L1"
"ZNF211","L1PA11",0.0448077857975224,-0.422126457103003,0.20550246847395,"ZNF211-L1PA11","old","old","old-old","L1"
"ZSCAN20","L1MA5A",0.0493845349609621,-0.414260965971647,0.216894420970595,"ZSCAN20-L1MA5A","old","old","old-old","L1"
"ZNF205","Charlie15a",0.00623774929218895,-0.552690598877129,0.0697593912050705,"ZNF205-Charlie15a","old","old","old-old","hAT-Charlie"
"ZNF205","Charlie19a",0.00982407867897944,-0.526678324824763,0.0895239715673784,"ZNF205-Charlie19a","old","old","old-old","hAT-Charlie"
"ZNF205","Charlie22a",0.0109660445490023,-0.520066816449586,0.0950881768836362,"ZNF205-Charlie22a","old","old","old-old","hAT-Charlie"
"ZNF205","Charlie23a",0.00332992597338687,-0.585550434754998,0.0493432280147442,"ZNF205-Charlie23a","old","old","old-old","hAT-Charlie"
"ZNF205","Charlie4z",0.0069686661768925,-0.546529447699501,0.0741799137421164,"ZNF205-Charlie4z","old","old","old-old","hAT-Charlie"
"ZNF205","Charlie5",0.002501069885305,-0.599478756887827,0.0422060119612512,"ZNF205-Charlie5","old","old","old-old","hAT-Charlie"
"ZNF205","Charlie9",0.00476550371617179,-0.56719566032207,0.0601804500548036,"ZNF205-Charlie9","old","old","old-old","hAT-Charlie"
"ZNF205","ERVL-B4-int",5.99775756215178e-06,-0.794403273590052,0.00172062469106754,"ZNF205-ERVL-B4-int","old","old","old-old","ERVL"
"ZNF205","HERV1_I-int",0.0491491742954142,-0.414651300980239,0.216402287017022,"ZNF205-HERV1_I-int","old","old","old-old","ERV1"
"ZNF205","HERVE_a-int",0.0144520935175012,-0.502886257736037,0.110411449202607,"ZNF205-HERVE_a-int","old","old","old-old","ERV1"
"ZNF205","HERVIP10F-int",0.00726525160562919,-0.544181979497146,0.0758990653974391,"ZNF205-HERVIP10F-int","old","old","old-old","ERV1"
"ZNF205","HERVK22-int",0.0262456948763828,-0.462581186201743,0.153226406022787,"ZNF205-HERVK22-int","old","old","old-old","ERVK"
"ZNF205","HSMAR2",5.21847653117221e-06,-0.797383642657056,0.00162786370980616,"ZNF205-HSMAR2","old","old","old-old","TcMar-Mariner"
"ZNF205","Kanga1",0.0132649422258488,-0.508313399440383,0.105334947175504,"ZNF205-Kanga1","old","old","old-old","TcMar-Tc2"
"ZNF205","Kanga1c",4.03469611133947e-06,-0.802767489921697,0.00144398801196441,"ZNF205-Kanga1c","old","old","old-old","TcMar-Tc2"
"ZNF205","L1MC5",0.00762199242780156,-0.541461553366372,0.0778083080828529,"ZNF205-L1MC5","old","old","old-old","L1"
"ZNF205","L1P5",0.0190845274813211,-0.484676141777751,0.128638672022688,"ZNF205-L1P5","old","old","old-old","L1"
"ZNF205","LTR10B1",0.0040538552309212,-0.575607975783651,0.0549001563637776,"ZNF205-LTR10B1","old","young","old-young","ERV1"
"ZNF205","LTR16C",0.0394355882156357,-0.432204294096286,0.191841611271246,"ZNF205-LTR16C","old","old","old-old","ERVL"
"ZNF205","LTR22",0.00206501669934506,-0.60846344051576,0.0379048849843388,"ZNF205-LTR22","old","young","old-young","ERVK"
"ZNF205","LTR3",0.0445299397659786,-0.422623795622177,0.204809415353371,"ZNF205-LTR3","old","young","old-young","ERVK"
"ZNF205","LTR44",0.0154227654620868,-0.498712990920571,0.114270608809651,"ZNF205-LTR44","old","old","old-old","ERV1"
"ZNF205","LTR86A1",0.000340262847985569,-0.681758331237879,0.0140157817231216,"ZNF205-LTR86A1","old","old","old-old","ERVL"
"ZNF205","LTR86C",0.0326862333530928,-0.446527170915329,0.172865703406077,"ZNF205-LTR86C","old","old","old-old","ERVL"
"ZNF205","LTR89",0.00544404832192674,-0.560103774706452,0.0647396126001356,"ZNF205-LTR89","old","old","old-old","ERVL"
"ZNF205","MER101",0.0147217460640414,-0.50170454050212,0.111520757409823,"ZNF205-MER101","old","old","old-old","ERV1"
"ZNF205","MER102b",0.0397356131892021,-0.431613944320759,0.192629194423226,"ZNF205-MER102b","old","old","old-old","hAT-Charlie"
"ZNF205","MER103C",0.000450483631414669,-0.671539695538414,0.0163145650155076,"ZNF205-MER103C","old","old","old-old","hAT-Charlie"
"ZNF205","MER107",0.0471894322320307,-0.417959187038327,0.211475577192835,"ZNF205-MER107","old","young","old-young","hAT-Charlie"
"ZNF205","MER110-int",8.59906768767395e-05,-0.726683571218417,0.00678541792693762,"ZNF205-MER110-int","old","old","old-old","ERV1"
"ZNF205","MER110",0.0131483937376443,-0.50886736412684,0.104849538308833,"ZNF205-MER110","old","old","old-old","ERV1"
"ZNF205","MER34C",0.0435518424140761,-0.424394090758269,0.20226910871529,"ZNF205-MER34C","old","old","old-old","ERV1"
"ZNF205","MER44A",0.010128084628395,-0.524858868512999,0.0910856010371639,"ZNF205-MER44A","old","old","old-old","TcMar-Tigger"
"ZNF205","MER46C",0.00942353386173981,-0.529147816304809,0.0875684485784479,"ZNF205-MER46C","old","old","old-old","TcMar-Tigger"
"ZNF205","MER47B",0.0164636256024734,-0.494469286379471,0.118391039826157,"ZNF205-MER47B","old","old","old-old","TcMar-Tigger"
"ZNF205","MER47C",0.011973461087318,-0.514689098444141,0.0997179732424145,"ZNF205-MER47C","old","old","old-old","TcMar-Tigger"
"ZNF205","MER52D",0.0197114746555249,-0.482496474691115,0.130776652845772,"ZNF205-MER52D","old","old","old-old","ERV1"
"ZNF205","MER58C",0.0147411138442586,-0.501620345378818,0.111603359527259,"ZNF205-MER58C","old","old","old-old","hAT-Charlie"
"ZNF205","MER5A",0.000223672071414993,-0.696332135979516,0.0112287340946671,"ZNF205-MER5A","old","old","old-old","hAT-Charlie"
"ZNF205","MER5B",3.43003647346336e-05,-0.752579881283113,0.00421550751237586,"ZNF205-MER5B","old","old","old-old","hAT-Charlie"
"ZNF205","MER61E",0.0231005622005559,-0.471598384682729,0.142708342528675,"ZNF205-MER61E","old","young","old-young","ERV1"
"ZNF205","MER6B",0.00171483603733474,-0.616932182837321,0.0343248746897037,"ZNF205-MER6B","old","old","old-old","TcMar-Tigger"
"ZNF205","MER70-int",0.0427097482264149,-0.425943310143816,0.200054430030305,"ZNF205-MER70-int","old","old","old-old","ERVL"
"ZNF205","MER76-int",0.0198646915572936,-0.481972332730135,0.131372078485769,"ZNF205-MER76-int","old","old","old-old","ERVL"
"ZNF205","MER85",0.00919788098001119,-0.530577435515601,0.0864252639249587,"ZNF205-MER85","old","young","old-young","PiggyBac"
"ZNF205","MER91C",0.00710001968448253,-0.545479746754492,0.0749267560310191,"ZNF205-MER91C","old","old","old-old","hAT-Tip100"
"ZNF205","MER94",3.80404024939074e-05,-0.749809597783903,0.004456603251522,"ZNF205-MER94","old","old","old-old","hAT-Blackjack"
"ZNF205","MIRc",0.0472130470028786,-0.41791869640773,0.211524524860324,"ZNF205-MIRc","old","old","old-old","MIR"
"ZNF205","MLT1E1A-int",0.00588442593198305,-0.555887274652808,0.0675631574090176,"ZNF205-MLT1E1A-int","old","old","old-old","ERVL-MaLR"
"ZNF205","MLT1J1",0.00531953263258644,-0.561347557393099,0.0638836050972781,"ZNF205-MLT1J1","old","old","old-old","ERVL-MaLR"
"ZNF205","MLT1M",0.0338842435840168,-0.443824173059553,0.176334751359047,"ZNF205-MLT1M","old","old","old-old","ERVL-MaLR"
"ZNF205","MLT2C1",0.00392723124991556,-0.577232991825204,0.0539662538924168,"ZNF205-MLT2C1","old","old","old-old","ERVL"
"ZNF205","MLT2C2",0.000692428688796034,-0.655098133131579,0.0208327688104821,"ZNF205-MLT2C2","old","old","old-old","ERVL"
"ZNF205","MSTA-int",0.00362433425937997,-0.58130658931204,0.0516222462116044,"ZNF205-MSTA-int","old","old","old-old","ERVL-MaLR"
"ZNF205","MSTD",0.0064721059886377,-0.550652525435934,0.0711750551739527,"ZNF205-MSTD","old","old","old-old","ERVL-MaLR"
"ZNF205","MamRep1527",0.00589173187115176,-0.55581957412264,0.0675954269612237,"ZNF205-MamRep1527","old","old","old-old","LTR"
"ZNF205","MamRep434",5.98911740548677e-05,-0.737231883514918,0.00565613425317735,"ZNF205-MamRep434","old","old","old-old","TcMar-Tigger"
"ZNF205","Tigger16a",0.0483210335759918,-0.416036387811159,0.214220564695821,"ZNF205-Tigger16a","old","old","old-old","TcMar-Tigger"
"ZNF205","Tigger16b",0.0139358493172588,-0.505199767420171,0.108103405510639,"ZNF205-Tigger16b","old","old","old-old","TcMar-Tigger"
"ZNF205","Tigger7",0.0459278925787612,-0.420145578261908,0.208291772126754,"ZNF205-Tigger7","old","old","old-old","TcMar-Tigger"
"ZNF205","X7A_LINE",0.000868323332461458,-0.646033956925292,0.0235050830696987,"ZNF205-X7A_LINE","old","old","old-old","CR1"
"ZNF205","Zaphod3",0.00404259890381452,-0.575750692855107,0.0548367589968747,"ZNF205-Zaphod3","old","old","old-old","hAT-Tip100"
"ZNF45","HAL1b",0.0123189286909013,-0.512930438303203,0.101213463009557,"ZNF45-HAL1b","old","old","old-old","L1"
"ZNF45","L1M3c",0.0220162777876681,-0.47493618212142,0.13894554194783,"ZNF45-L1M3c","old","old","old-old","L1"
"ZNF45","L1MA10",0.00875748791824762,-0.533453084657952,0.0840578840899991,"ZNF45-L1MA10","old","old","old-old","L1"
"ZNF45","L1MA4",0.00665631563618259,-0.549093237540413,0.0722992639941361,"ZNF45-L1MA4","old","old","old-old","L1"
"ZNF45","L1MA7",0.022872132846788,-0.472290926226711,0.141857183761646,"ZNF45-L1MA7","old","old","old-old","L1"
"ZNF45","L1MC2",0.0408992879970615,-0.429356821778104,0.1955496784081,"ZNF45-L1MC2","old","old","old-old","L1"
"ZNF45","L1MD",0.0456653496914484,-0.420606467561441,0.207708453287878,"ZNF45-L1MD","old","old","old-old","L1"
"ZNF45","L1MEc",0.0396307641530729,-0.43181985312808,0.192352758788261,"ZNF45-L1MEc","old","old","old-old","L1"
"ZNF133","L1MA5A",0.00363923621566342,-0.58109960091689,0.0517343576465405,"ZNF133-L1MA5A","old","old","old-old","L1"
"ZNF133","L1MA6",0.0297974306265614,-0.453383959504947,0.164221492116209,"ZNF133-L1MA6","old","old","old-old","L1"
"ZNF133","L1PA11",0.0225748620179748,-0.473200555857423,0.140882587724707,"ZNF133-L1PA11","old","old","old-old","L1"
"ZNF133","MER30",0.0356498372905565,-0.439975242103645,0.181380229625534,"ZNF133-MER30","old","young","old-young","hAT-Charlie"
"ZNF436","AluYa8",0.0112756301154277,-0.518372467334472,0.0965340734548254,"ZNF436-AluYa8","old","young","old-young","Alu"
"ZNF436","L1M4c",0.0289642543044731,-0.45545958386881,0.161692268222611,"ZNF436-L1M4c","old","old","old-old","L1"
"ZNF436","L1M7",0.0085184970698887,-0.535064026569017,0.0828111640295893,"ZNF436-L1M7","old","old","old-old","L1"
"ZNF436","L1MA5",0.0235243788611766,-0.47032792609229,0.144216247768233,"ZNF436-L1MA5","old","old","old-old","L1"
"ZNF436","L1MDa",0.0225333276211653,-0.473328414427464,0.140737090087456,"ZNF436-L1MDa","old","old","old-old","L1"
"ZNF436","MER61C",0.037676845747305,-0.435737788367044,0.18707171759856,"ZNF436-MER61C","old","young","old-young","ERV1"
"PRDM7","Charlie4a",0.0116651280442651,-0.51629423405603,0.0982967945052083,"PRDM7-Charlie4a","old","old","old-old","hAT-Charlie"
"PRDM7","MER50C",0.00946485633149836,-0.528889086345989,0.0877399713751674,"PRDM7-MER50C","old","young","old-young","ERV1"
"ZNF484","AluYa5",0.000208490025160566,-0.698695121535832,0.0108359909084864,"ZNF484-AluYa5","old","young","old-young","Alu"
"ZNF484","AluYa8",0.00032573842477476,-0.683312253872125,0.0137164710610134,"ZNF484-AluYa8","old","young","old-young","Alu"
"ZNF484","AluYb8",0.000182236970362471,-0.703158800421455,0.0100944805190398,"ZNF484-AluYb8","old","young","old-young","Alu"
"ZNF484","AluYb9",0.000737993972675464,-0.652575470286023,0.0215491249164203,"ZNF484-AluYb9","old","young","old-young","Alu"
"ZNF484","AluYk12",0.00183834791117473,-0.613790156433316,0.0355896910882596,"ZNF484-AluYk12","old","young","old-young","Alu"
"ZNF484","AluYk4",0.00123035337566283,-0.631492118229438,0.0285347202883466,"ZNF484-AluYk4","old","young","old-young","Alu"
"ZNF484","FLAM_A",0.00256147277837872,-0.598341014687168,0.0427703623828939,"ZNF484-FLAM_A","old","old","old-old","Alu"
"ZNF484","L1M3c",0.0378808471475886,-0.435321355755148,0.187657024258323,"ZNF484-L1M3c","old","old","old-old","L1"
"ZNF484","L1M4b",0.000156766034946149,-0.708059599972584,0.00930426729462435,"ZNF484-L1M4b","old","old","old-old","L1"
"ZNF484","L1M7",0.0103041814584873,-0.523825430139436,0.0919241474671461,"ZNF484-L1M7","old","old","old-old","L1"
"ZNF484","L1PA17",0.0309750830095677,-0.450527564491977,0.167745928000327,"ZNF484-L1PA17","old","old","old-old","L1"
"ZNF484","MER30B",0.00257594021073037,-0.598071880325651,0.0429083499893551,"ZNF484-MER30B","old","young","old-young","hAT-Charlie"
"ZNF484","MER61B",0.0174801319677035,-0.490530449954127,0.122429601031037,"ZNF484-MER61B","old","young","old-young","ERV1"
"ZNF484","MLT1I-int",0.00327978119008847,-0.586304526975977,0.048916660633957,"ZNF484-MLT1I-int","old","old","old-old","ERVL-MaLR"
"ZNF484","Ricksha",0.0255779634703099,-0.464420157193562,0.15097778380039,"ZNF484-Ricksha","old","old","old-old","MULE-MuDR"
"ZNF780B","AluYk4",0.0454051627202263,-0.421065264915888,0.207025991762203,"ZNF780B-AluYk4","old","young","old-young","Alu"
"ZNF780B","HERVKC4-int",0.0239586965433915,-0.469044923014841,0.1456549934531,"ZNF780B-HERVKC4-int","old","old","old-old","ERVK"
"ZNF780B","L1PB4",0.0032073498285945,-0.587411108201873,0.0483309729965065,"ZNF780B-L1PB4","old","old","old-old","L1"
"ZNF780B","LTR10D",0.00185294927314794,-0.613430670204302,0.0357243826862239,"ZNF780B-LTR10D","old","young","old-young","ERV1"
"ZNF780B","MER4B-int",0.00800264197151663,-0.538672879211631,0.0799632761597573,"ZNF780B-MER4B-int","old","old","old-old","ERV1"
"ZSCAN10","MER44B",0.0133223218842045,-0.508042130716493,0.105549431593168,"ZSCAN10-MER44B","old","old","old-old","TcMar-Tigger"
"ZSCAN10","MER85",0.00363578011909147,-0.581147542557605,0.0517064806475283,"ZSCAN10-MER85","old","young","old-young","PiggyBac"
